content,score,label
"Banyak sekali nomor baru nge wa utk promo perpanjangan paket..ini sangat menggnggu sekali...klopun mereka yg udah daftar mau perpanjang atau tidak itu urusan mereka...promo yg dikirimin pun aneh"" yg katanya promo terakhir katanya potongan 50% jatuhnya sama dan besok nya wa lagi dengan kata"" sama nomor yg berbeda...ini sangat menggnggu bngt jd males dibaca kadang langsung saya hapus nomornya tanpa dibaca...saya yakin semua ngalamin bagi yg udah daftar....",1,Negatif
Kakak yg dateng ke kelas aku kurang ramah,1,Negatif
"Saat mau belajar sama dafa dan lulu, itu lodingnya lama banget.., tapi masih tetap bagus kok. Ruang guru nya.",5,Positif
"Wahhh ternyata tim ruangguru gercep bgt nyelesein kendala di aplikasi ruangguru ku, sempet kesel soalnya gabisa belajar di ruangguru pke aplikasi dan harus belajar lewat website yg caranya agak ribet yaaa, tapi Alhamdulillah sekarang aku bisa belajar di aplikasi ruangguru ku langsung tanpa ribetttt, tengkyuuu ruangguru...",5,Positif
"lag banget,padahal sinyal bagus kalo buka buat medsos jd malah mikir buat nunda nunda kalo gini terus",1,Negatif
Bagus bgt... ♡♡ᥫ᭡ Eeh kalian cpt download Jika kalian buka aplikasi nya Dijamin ketagihan 𖨆😃😀,5,Positif
Pembelajaran ini Sangat Membantu Untuk Anak anak,5,Positif
Saya Mau nanya? Apakah apk ruang guru masih bayar gak mahal kan bayarannya maaf aku pemula jadi gak tau kak:),5,Positif
Salam dari BAC Purwokerto,5,Positif
"untuk aplikasinya semua baik, hanya risih dengan para orang yang menawarkan paket, sampai WA tengah malam, jika tidak dibalas pasti spam chat, tolong ya waktu orang istirahat jangan dipakai untuk WA seperti itu, dan stop menawarkan paket belajar karna saya sudah kuliah, Terima kasih",3,Netral
Gampang di fahami...,5,Positif
Bagus untuk anak belajar,5,Positif
"(Dulu) Aplikasinya memang cukup bagus. Video ter-Download nya bisa tahan 1 hari kemudian harus online lagi biar bisa dibuka (kebetulan daerah aku susah signal). Sekarang pas udah di update malah tambah buruk banget sih sistemnya, dikit-dikit minta verifikasi nomor. Kalau aku alihin ke mode offline ( data selulernya aku turn off) video belajarnya lansung berhenti dan ada notif yg nyuruh verifikasi nomor. Kalo cuma 2-5 kali sih nggak masalah. Tapi ini sudah nggak kehitung jari. Ganggu belajar aja.",2,Negatif
"ʜᴀʟᴏᴏ ʀᴜᴀɴɢɢᴜʀᴜᴜ,ᴜʟᴀsᴀɴ sᴀʏᴀ ᴛᴇɴᴛᴀɴɢ ᴀᴘᴘʟɪᴋᴀsɪ ɪɴɪ ᴀᴅᴀʟᴀʜ sᴀɴɢᴀᴛ ʙᴇʀᴍᴀɴғᴀᴀᴛ ʙᴀɢɪ sᴀʏᴀ ʏᴀɴɢ ᴍᴀᴜ sᴍᴘ ᴋᴇʟᴀs 𝟷, ᴀᴅᴀ ᴊᴜɢᴀ ᴍᴏᴅᴇ ᴀᴅᴀᴘᴛᴏ ʏᴀɴɢ ᴍᴇᴍᴜᴅᴀʜᴋᴀɴ sᴀʏᴀ ᴜɴᴛᴜᴋ ᴍᴇᴍᴀʜᴀᴍɪ ᴘᴇʟᴀᴊᴀʀᴀɴ ᴘᴇʟᴀᴊᴀʀᴀɴ ʏᴀɴɢ ʙᴇʟᴜᴍ sᴀʏᴀ ᴘᴀʜᴀᴍɪ / ᴅɪᴘᴇʟᴀᴊᴀʀɪ.ᴍᴀᴋᴀsɪɪ ʀᴜᴀɴɢɢᴜʀᴜ ᴊᴀᴅɪ ᴛᴇᴍᴇɴ ʙᴇʟᴀᴊᴀʀᴋᴜ ^^",5,Positif
Maaf ya aku gakmpernah belajar soalnya tablet lagi di perbaikin,5,Positif
"Bagus sih, tapi kesal dengan spam wa. Paling kesal sama span wa business dari ruangguru, udh diblock berkali-kali masih saja diganggu. Sumpah gw gk nyaman. Apk nya bagus apalagi buat pelajaran tapi sering bertele-tele gk langsung ke inti nya saja makanya saya lebih suka baca dari ringkasan daripada menonton karena lebih efisien. Kalau mencari materi secara terperinci, tidak dapat.",2,Negatif
"Bagus, saya jadi pintar",5,Positif
Maaf saya adalah orang tua dari anak yg msh baru menginjak kelas 1sd Yg mau saya tanyakan apa ada paket yg lebih hemat di kantong Sedangkan pekerjaan saya hanya buruh lepas Saya ingin sekali anak saya menjadi lebih baik dari saya Saya tunggu jawabannya,5,Positif
"ada in langganan yang satu semester dong min, setengah tahun",3,Netral
"Ini kenapa sih masa pas mau bikin akun kan disuruh ngisi nomor telepon pas udah mau masuk eh dibilang nomor telepon tidak valid padahal kan saya udah gk salah ngisi nomor telepon saya, saya aja tau nomor telepon saya masa dibilang gk valid sih gk jelas",1,Negatif
"Kenapa sih, padahal sudah mencoba berbagai cara biar gak force close dari hapus chace, hapus data, hapus apk, sampe sampe saya coba reset data hp tetep aja force close. Makin ke sini makin gaje aja apk-nya, padahal memori masih ada 40GB+. Jadi sia-sia langganan kalau gak bisa di buka juga + di spam lanjut langganan, kalau force close terus mah saya gak akan pernah lagi langganan. Force close-nya juga work banget di hp ortu. Ada pertanyaan ya pakah hp realme 9 saya TIDAK complitable buat apk-nya?",1,Negatif
"Kak bilang ""halo"" entar si ubah ke b5 :D",5,Positif
Disuruh isi data jadi dipaksa download ngabisin kuota diang,1,Negatif
Sangat membantu dalam memahami materi.. apalagi saya tertinggal jauh.,5,Positif
Apasih aplikasi maksa,1,Negatif
baik bagus buat belajar,5,Positif
Bagus untuk belajar ujian,5,Positif
Semoga ilmu kita bertambah selagi adanya apk belajar ruang guru amiin,5,Positif
Sangat bermanfaat dan recommended buat yg mau utbk terkhususnya,5,Positif
Bagus bgt ruang guru ini bikin belajar jadi seruu dan asik,5,Positif
TIDAK BISA MASUK KE APK NYA TIDAK JELAS. MAU PLAY VIDEO JUGA GAK BISA TIBA-TIBA KELUAR SENDIRI. PADAHAL JARINGAN BAGUS,1,Negatif
Best ever!,5,Positif
"Marketing berasa diteror, salesnya hubungin terus ke nomor, padahal udah aku bilang gak mau perbarui langganan",1,Negatif
Bagus bangett aplikasi nyaaa,5,Positif
"Aplikasinya bener bener baguss banget..... 100/10 deh buat ratingnya karna memang sebagus ituuu. Awalnya males belajar setelah coba"" dowload eh ketagihan pokok nya gak nyesel deh",5,Positif
Tolong tambahin kategori pelajaran IPS dan IPA,3,Netral
membantu banget buat persiapan ujian,5,Positif
"Bagus banget, gak rugi deh download dan langganan di ruangguru. Minus yang saya rasakan saat live stream, agak² lag gitu sih, tapi selain itu udah bagus",4,Positif
Speechless segitu membantuny bwt anak bljr... Makasih ruang guru,5,Positif
Membantu anak2 belajar,5,Positif
Sangat mudah di akses.dan membantu perkembangan belajar anak sekolah.,5,Positif
Saya kecewa dengan aplikasi ini,1,Negatif
0verall oke..tapi semakin diupdate dri 2019 semakin Lambat Dan Lag.. Apalagi kalau Misal Perangkat panas.. Bisa force close.. Mohon diperbaiki,5,Positif
"Bgs, tp tolong stop spam nomor saya.",3,Netral
Aplikasi nya sangat sekali membatu saya buat belajar 😉😇❤️💙👍🏻👍🏻👍🏻😉,5,Positif
Saat menggunakan robo guru plus sistem eror dan robo guru biasa juga bad request,3,Netral
Alpikasi bermanfaat,5,Positif
Sangat bagus Cocok untuk semua cara belajar setiap orang.,5,Positif
Ngeri,5,Positif
RUANGGURU emang the best sih tapi Vidionya gak bisa ditonton sama sekali WiFInya aja lancar dan paketnya masih lama. Udah ku update tapi masih gak bisa ditonton mohon bantuannya...,4,Positif
Belajar lebih mudah dengan ruang guru,5,Positif
Mohon bantuannya untuk ruang guru jangan wa saya lagi capek dan risih dengan wa aplikasi ini saran untuk yg mau download jangan kasih nomornya,1,Negatif
Saya tidak pernah menginstal aplikasi ini tapi saya sangat suka dengan aplikasi in,5,Positif
"Aplikasinya bagus,tapi kalau gak langanan langsung di spam",1,Negatif
"Spam bgt sumpah, bikin ganggu",1,Negatif
Sngt membantu,5,Positif
"Mau nanya, kan saya udah kelas 4,masuk semester 2, gimana ya cara ganti pembelajaran nya ke semester 2? Kalau ada caranya saya mau download",4,Positif
Mksih ruang guru,5,Positif
Aplikasi ruangguru ini sangat membantu saya dalam belajar hal yg sedang saya pelajari dan setiap materinya yg di sertai oleh video sangat mudah di pahami dan gak bikin boring...makasih ruangguru,5,Positif
keren bg😋❤️,5,Positif
Video yg udah didownload ga bisa ditonton,3,Netral
Sering Error! Mohon diperbaiki,1,Negatif
"Server rg ni kadang lemot kadang cepet gitu, udh makin deket utbk mau download modul kilat aja susahnya minta ampun, pls benerin lagi severnya biar ga lemot!",1,Negatif
Aplikasinya bagus banget 👍bisa belajar sambil nonton vidio emang the best deh ruang guru.,5,Positif
Bayar gak kakak,4,Positif
Dih pelit,1,Negatif
Wow sih ini mah! Suka banget semoga makin bermanfaat nantinya❤❤❤❤,5,Positif
"Sangat bagus menurutku, mudah di pahami kalo ada semangat dan niat belajar sukses terus ruang guru 👍",5,Positif
Karena gurunya bagus 👍,5,Positif
Bagus polllllll😄😄😄😄😁😁😁😄😄😄😄😁😁😁😁😁😁,5,Positif
Sangat bagus dan jadi dpt mengenal banyak pelajaran yang kita belum pernah 👍👍👍👍👍😄,5,Positif
Kewren,5,Positif
Bagus membuat anak saya semangat belajarnya,5,Positif
"PENAWARAN DI WHAT UP NGEGANGGU BANGET , BAHKAN KAYAK SETIAP 1JAM PASTI ADA YANG CHAT , BAHKAN SAMPAI BERPULUH PULUH NOMOR 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,Negatif
Kebanyakan berbayar jadi gak bisa bebas belajar apa aja,3,Netral
"mudah di mengerti, jelas, bagus, keren",5,Positif
APLIKASINYA KEREEEN DAN BAGUS BANGETT,5,Positif
Apk sangat bagus👍tidak membosankan dan membuat ank jadi terus semangat Terima kasih ruang guru,5,Positif
"Aplikasinya bagus banget, yang awalnya aku di terangin di sekolah sama bu guru gak paham disini aku lihat penjelasan guru guru dari ruang guru alhamdulilah langsung nyantel dan faham, pokonya terimakasih banget deh buat ruang guru sukses selalu untuk ruang guru",5,Positif
"Aplikasi nya bagus saya sangat suka,, dan tambah rajin belajar. Tapi saran saya tolong ditambah kan pelajaran pendidikan agama islam dan PJOK😊",5,Positif
"Aplikasinya bagus , banyak fiturnya , dan sangat bermanfaat...👍terimakasih ruangguru🙏🏻",5,Positif
Aplikasi ini sangat membantu saya kasih bintang 4 ya,4,Positif
Bagus dan bermanfaat,5,Positif
Ruang guru tervavorit🥰🥰 benget,5,Positif
"Anak saya jadi bisa belajar membaca, dan sudah pandai dalam mengenal huruf, juga sudah bisa membaca,... Terimakasih ruang guru",5,Positif
Membatu sekali,5,Positif
Keren sihh app nya aku suka karena fitur adapto nya ituu,5,Positif
Ruangguru aplikasi yg bagus namun sayangnya cuman yg memiliki kuota dan uang yg cukup banyak namun bagaimana nasib yg ingin belajar diruang guru bagi yg miskin dan anak yatim,5,Positif
Ini gima cara daftar nya kok ga bisa bisa ya saya,2,Negatif
Aplikasi yang baik dan efisien,5,Positif
Sangat membantu dalam pelajaran,5,Positif
Aku sudah coba ruang guru ternyata seru banget😄,5,Positif
Ruang guru ini berguna,5,Positif
Bagus untuk belajar Mtk yang sulit,5,Positif
Aya sangat senang dari pembelajaran ini.,5,Positif
vidio pembelajaran mudah dipahami tpi ini kenapa ya ketika saya mau nyelesain quiz gambarnya malah gak muncul jadi salah deh,3,Netral
"Lope2 buat pembuat dan guru-guru nya yg interaktif dan menjelaskan dgn keren. Cocok bagi yg males bimbel keluar. Tapi sedikit saran dari saya, tolong ruangguru utk PC lebih di upgrade. Karena lebih banyak fitur yg ada di HP daripada di komputer/laptop😞😞",4,Positif
INI APLIKASI BAGUS BANGETT,5,Positif
Terima kasih karena saya sudah lulus ujian sekolah,5,Positif
"Ruang guru ini tempat pembelajaran yg sangat mudah difahami waktu saya sekolah dulu. Tapi sekarang saya sudah kuliah bahkan ada beberapa matkul yg sulit difahami oleh saya. Semoga kedepannya, ruang guru menyediakan pembelajaran bagi mahasiswa seperti saya.",5,Positif
Aplikasi gblk,1,Negatif
"masa pertanyaan berbayar di jawabnya coba lagi dik,dah di bayar jawabannya kek gitu asu",1,Negatif
"Saya mengucapkan terima kasih kepada ruangguru, terutama master teacher dan para staf di ruangguru. Sudah 4 tahun saya belajar di sini dan hasilnya cukup memuaskan. Saya jadi bisa mengikuti mapel di sekolah, bisa mengerjakan ulangan dengan baik, hingga bisa mengerjakan tes masuk kuliah dengan baik pula. Alhamdulillah berkat ruangguru, sekarang saya bisa lolos tes dan menerima beasiswa unggulan di universitas telkom. Terima kasih ruangguru. Ruangguru adalah sahabat terbaik saya dalam belajar🥰.",5,Positif
banyak bug tiap nonton video,1,Negatif
Sangat bagus!,5,Positif
App udah bagus banget dan kayak realistik gitu cuma kok aku nonton vidio kayak harus verifikasi ke WA ya padahal aku udah verifikasi gitu jadi bikin aku terhambat nonton nya lagi asik asik nonton harus verifikasi yang ada di WA apakah cuma aku doang yang kayak gitu?,5,Positif
Bagus Materi mudah difahami,5,Positif
Aku senang dengan pertanyaan,5,Positif
"min, besok-besok kalo telepon inget kondisi ya. kalo emang lagi musim pts sebisanya telpon nya pas sorean aja jangan pagi-pagi gitu, saya kemaren pas istirahat pts tb tb di telepon sampai jam istirahat selesai, padahal saya niatnya pas istirahat mau belajar lagi biar lebih mantep malah jd kurang mantep pas ngerjain soal pts nya :((",1,Negatif
Aplikasi ini hebat banget saya bisa mengerjakan semua soal dari tema 1 sampai tema 8 tapi saya mengerjakan soal dari tema 8 dulu 😅 tapi kadang kadang masi ada masalah sedikit yaitu 1. Tulisan soal nya kadang ada yang kedobelan 2. Soal tidak sesuai dengan topik itu aja masalah nya mohon di perbaiki lebih bagus lagi ya 😊,5,Positif
Tidak memuaskann,1,Negatif
"Beda sama yang dulu, sekarang apa apa bayar, apa lagi harganya beda sama yang di tunjukkan, saat klik beli paket, beda harga beda paket semua",1,Negatif
"okeh terimakasih ruang guru saya jadi tertolong semuga sukses salalu,,, tapi kalo bisa adain paket gratisan",5,Positif
"Seru belajar, tapi bisagak tambah Minigames nya",5,Positif
Waw terima kasih ruang guru karna kamu saya jadi lebih paham dalam ilmu matematika gooddd,5,Positif
Sangat membantu anak dalam belajar 👍👍,5,Positif
Bagus banget bikin lebih paham,5,Positif
Sangat bermanpat mudahan kami bisa mempelajarinya dengan baik,5,Positif
"bagus bgt apk nya, bisa di ulang kalo blm paham jdi nya enak kalo belajar",5,Positif
"Edukatif, komplit dengan pembahasan dan exp",5,Positif
Mantul,5,Positif
bank soal banyak yang salah jawabanya ada double,1,Negatif
Asik buat nemani belajar anak,5,Positif
"Aplikasi nya bagus, Lebih bagus lagi kalo langganan! Murah juga.",5,Positif
Buat kerja tugas si wort it banget soalnya aplikasinya udah lengkap bagus lagi pokoknya the best deh,5,Positif
"Marketing berasa diteror, walau sudah diblokir maupun kontak cs tetap aja salesnya hubungin nomor. Privasi berasa disadap semuanya nggak bisa hapus akun",1,Negatif
"Gomawoo ruang guru, duh bantu aku dalam persiapan SNBT 2023",5,Positif
"Makasih RG, aku lolos olimpiade, makasih sebanyak banyak nya😭❤",5,Positif
Enak nya si langganan,5,Positif
"Sangat memuaskan, terimakasih banyak ruangguru.",5,Positif
"Bagus, tapi internet harus stabil",5,Positif
adminnya gk ramah taikkk👎,1,Negatif
Sangat membantu untuk belajar online dan penjelasannya sangat mudah dipahami!!,4,Positif
"Keren, bisa belajar lebih gampang dimengerti",5,Positif
mengistal nya lama bangget 📝🙏,1,Negatif
"Menurutku ini bagus, karena bisa bantu aku belajar",5,Positif
"Sukaaa bangetttt samaaa ruangguruuu terrr the best, animasinya menarik dan keceee,jadi gak bikin bosen.👍👍👍 Aku kasih bintang 5 karna aku suka banget sama ruangguruuu ⭐⭐⭐⭐⭐",5,Positif
Penjelasannya sangat ringkas dan seru,5,Positif
Nginstalnya lama,1,Negatif
"Konsultan cenderung lebih aktif bila kita blm melakukan langganan, sedangkan setelah melakukan langganan konsultan tersebut cenderung lama banget jawabnya, padahal sebelum langganan cepet banget kayaknya ini pengen dapet bonusnya aja. Langganan pertama tapi sudah kecewa banget🙂",1,Negatif
Sales tidak ramah,1,Negatif
Bagus... ngebantu banget buat belajar,5,Positif
"benar benar bagus banget aplikasinya seruuu jugaa videonya ga membosankan,wajib download sii ini 🥳🥳🥳",5,Positif
"Apk belajar terbaik yg sya temukan, sya sudah berlangganan selama 3 tahun (ruang belajar) dan pernah lnggan BAO jga hingga berlangganan UTBK center jga. Saran kalau membuat video belajarnya lgi, perlu diperhatikan soal durasinya, jangan smpai terlalu panjang yang bisa membuat kita jdi gak mood bljar karna kelamaan dlam satu video belajr. Smoga Ruangguru selalu memberikan service yg terbaik dan berkualitas kedepannya untuk membantu anak"" bangsa Indonesia dalam dunia pendidikan. Amin",5,Positif
Kereb,2,Negatif
Wah aplikasinya sangat bagus saya suka belajar di sini,5,Positif
"VIDEO PEMBELAJARAN NYA TIDAK BISA DIAKSES PADAHAL UDAH LANGGANAN, yang mau langganan lebih baik jangan langganan dulu, akhir"" ini RG ngk profesional.",1,Negatif
wkwkkw ga pernah bimbel ya kamu ? Pantesan ga lolos SNBP . . . . Chuaksszz😜,1,Negatif
Gut gem,5,Positif
Ini. Bagus untuk anak anak,5,Positif
Berguna buat belajaar,5,Positif
Ini gabisa masuk....... Ruang guru nya,1,Negatif
"Adminnya tidak ramah,tidak suka!",1,Negatif
Materi dapet Contoh soal dapet Diskon dapet (kurang banyak),5,Positif
"Assalamu'alaikum warahmatullahi wabarakatuh! Saya berterima kasih kepada Ruangguru karena telah sangat membantu saya untuk belajar di sekolah/rumah yang akan memberikan dampak positif kepada saya! Ini aplikasi yang harus didownload oleh seluruh siswa di Indonesia! Dengan aplikasi ini, saya nggak perlu lg les diluar, karena saya nggak mau nyusahin kedua orang tua, jadi aplikasi ini sangat BERMANFAAT BANGET !!!!",5,Positif
Bagus juga ya tapi iklan nya banyak banget bisa bisa 5 iklan 1 acara,1,Negatif
Ok Google,5,Positif
"Video ruang belajar nya gakbisa di akses padahal langganan 3 paket, mana udah berkali-kali copot-pasang apk nya tetep aja videonya gak bisa mutar selalu kembali ke menu awal tiap mau nonton video belajarnya. Mau pindah device ke laptop tapi stiap mau download error",1,Negatif
"Bagus jadi saya nggak perlu les lagi, saya jadi nggak malas belajar. Hore, makasih ya ruang guru 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",5,Positif
"Aplikasi ini lengkap dalam menyajikan materi yang diajarkan di sekolah. Guru yang ada disekolah belum tentu menguasai skill dalam mengajar, akibatnya murid banyak yang belum memahami materi. Dengan hadirnya aplikasi ini, siswa-siswi dapat pengalaman belajar dari guru guru hebat dari tim ruangguru dengan skill mengajar mereka. Serta didukung oleh tim kreator dibidang IT dan multimedia. Semangat terus dalam mencerdaskan anak bangsa dan terimakasih telah mengabdikan diri menjadi guru hebat.",5,Positif
